stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
8010036,,S+U Lichtenberg Bhf (Berlin),,52.510754,13.498228,0,9E+11,
8010406,,S+U Zoologischer Garten Bhf (Berlin),,52.506921,13.332707,0,9E+11,
900000002201,,U Birkenstr. (Berlin),,52.532229,13.341417,1,,1
900000003101,,U Hansaplatz (Berlin),,52.518111,13.342165,1,,1
900000003104,,U Turmstr. (Berlin),,52.525938,13.341417,1,,1
900000003201,,S+U Berlin Hauptbahnhof,,52.525847,13.368924,1,,1
900000005201,,U Kurfürstenstr. (Berlin),,52.499778,13.362857,1,,1
900000005252,,U Mendelssohn-Bartholdy-Park (Berlin),,52.503806,13.374719,1,,1
900000007102,,S+U Gesundbrunnen Bhf (Berlin),,52.548637,13.388372,1,,1
900000007103,,U Voltastr. (Berlin),,52.54193,13.393157,1,,1
900000007110,,U Bernauer Str. (Berlin),,52.537994,13.396231,1,,1
900000008102,,U Reinickendorfer Str. (Berlin),,52.539895,13.370393,1,,1
900000009101,,U Amrumer Str. (Berlin),,52.542202,13.349534,1,,1
900000009102,,U Leopoldplatz (Berlin),,52.546493,13.359395,1,,1
900000009103,,U Seestr. (Berlin),,52.55047,13.351969,1,,1
900000009104,,S+U Wedding (Berlin),,52.542732,13.36606,1,,1
900000009201,,U Nauener Platz (Berlin),,52.551524,13.367365,1,,1
900000009202,,U Osloer Str. (Berlin),,52.557107,13.373279,1,,1
900000009203,,U Pankstr. (Berlin),,52.552255,13.381837,1,,1
900000011101,,U Rehberge (Berlin),,52.55667,13.341013,1,,1
900000011102,,U Afrikanische Str. (Berlin),,52.560862,13.333502,1,,1
900000012102,,U Kochstr./Checkpoint Charlie (Berlin),,52.506673,13.390863,1,,1
900000012103,,U Hallesches Tor (Berlin),,52.497774,13.39176,1,,1
900000013101,,U Moritzplatz (Berlin),,52.503739,13.410947,1,,1
900000013102,,U Kottbusser Tor (Berlin),,52.499047,13.417748,1,,1
900000013103,,U Prinzenstr. (Berlin),,52.498274,13.406531,1,,1
900000014101,,U Görlitzer Bahnhof (Berlin),,52.499035,13.428468,1,,1
900000014102,,U Schlesisches Tor (Berlin),,52.501147,13.441791,1,,1
900000016101,,U Gneisenaustr. (Berlin),,52.491252,13.395382,1,,1
900000016201,,U Schönleinstr. (Berlin),,52.493179,13.422241,1,,1
900000016202,,U Südstern (Berlin),,52.489219,13.407685,1,,1
900000017101,,U Mehringdamm (Berlin),,52.493567,13.38814,1,,1
900000017102,,U Platz der Luftbrücke (Berlin),,52.485669,13.387799,1,,1
900000017103,,U Gleisdreieck (Berlin),,52.499587,13.374293,1,,1
900000017104,,U Möckernbrücke (Berlin),,52.498944,13.383256,1,,1
900000018101,,U Jakob-Kaiser-Platz (Berlin),,52.536985,13.293661,1,,1
900000018102,,U Halemweg (Berlin),,52.536703,13.286578,1,,1
900000019204,,U Mierendorffplatz (Berlin),,52.525978,13.305715,1,,1
900000020201,,S+U Jungfernheide Bhf (Berlin),,52.530431,13.300135,1,,1
900000022101,,U Sophie-Charlotte-Platz (Berlin),,52.51097,13.297463,1,,1
900000022201,,U Deutsche Oper (Berlin),,52.511827,13.30942,1,,1
900000022202,,U Richard-Wagner-Platz (Berlin),,52.517154,13.307221,1,,1
900000023101,,U Ernst-Reuter-Platz (Berlin),,52.511582,13.322581,1,,1
900000023201,,S+U Zoologischer Garten Bhf (Berlin),,52.506921,13.332707,1,,1
900000023202,,U Augsburger Str. (Berlin),,52.500557,13.336771,1,,1
900000023203,,U Kurfürstendamm (Berlin),,52.503763,13.331419,1,,1
900000023301,,U Uhlandstr. (Berlin),,52.502742,13.326233,1,,1
900000023302,,U Adenauerplatz (Berlin),,52.500086,13.307348,1,,1
900000024201,,U Bismarckstr. (Berlin),,52.511543,13.305335,1,,1
900000024202,,U Wilmersdorfer Str. (Berlin),,52.506415,13.306774,1,,1
900000025202,,U Ruhleben (Berlin),,52.525587,13.241902,1,,1
900000025203,,U Olympia-Stadion (Berlin),,52.517048,13.2505,1,,1
900000026101,,U Neu-Westend (Berlin),,52.516409,13.25991,1,,1
900000026202,,U Kaiserdamm (Berlin),,52.509985,13.281695,1,,1
900000029301,,U Altstadt Spandau (Berlin),,52.539161,13.206763,1,,1
900000029302,,S+U Rathaus Spandau (Berlin),,52.535798,13.199891,1,,1
900000033101,,U Zitadelle (Berlin),,52.537522,13.217625,1,,1
900000034101,,U Paulsternstr. (Berlin),,52.538098,13.248593,1,,1
900000034102,,U Haselhorst (Berlin),,52.538718,13.232309,1,,1
900000035101,,U Siemensdamm (Berlin),,52.537026,13.273323,1,,1
900000036101,,U Rohrdamm (Berlin),,52.536904,13.26287,1,,1
900000041101,,U Fehrbelliner Platz (Berlin),,52.490201,13.314519,1,,1
900000041102,,U Blissestr. (Berlin),,52.486478,13.320545,1,,1
900000041201,,U Konstanzer Str. (Berlin),,52.493567,13.310084,1,,1
900000042101,,U Spichernstr. (Berlin),,52.496582,13.330613,1,,1
900000043101,,U Hohenzollernplatz (Berlin),,52.493833,13.324051,1,,1
900000043201,,U Güntzelstr. (Berlin),,52.491992,13.33121,1,,1
900000044201,,U Berliner Str. (Berlin),,52.487047,13.331355,1,,1
900000044202,,S+U Bundesplatz (Berlin),,52.477366,13.329149,1,,1
900000045101,,U Rüdesheimer Platz (Berlin),,52.472462,13.314387,1,,1
900000045102,,S+U Heidelberger Platz (Berlin),,52.479446,13.311843,1,,1
900000050282,,U Onkel Toms Hütte (Berlin),,52.450146,13.254016,1,,1
900000051201,,U Freie Universität (Thielplatz) (Berlin),,52.451,13.281651,1,,1
900000051202,,U Breitenbachplatz (Berlin),,52.467342,13.309276,1,,1
900000051301,,U Oskar-Helene-Heim (Berlin),,52.450419,13.26891,1,,1
900000051302,,U Podbielskiallee (Berlin),,52.464172,13.295203,1,,1
900000051303,,U Dahlem-Dorf (Berlin),,52.457695,13.290011,1,,1
900000051371,,U Oskar-Helene-Heim (Bln) [Bus Clayallee],,52.450385,13.270409,1,,1
900000054101,,U Rathaus Schöneberg (Berlin),,52.483332,13.341989,1,,1
900000054102,,U Kleistpark (Berlin),,52.490845,13.360917,1,,1
900000054103,,U Eisenacher Str. (Berlin),,52.489477,13.350284,1,,1
900000054105,,S+U Innsbrucker Platz (Berlin),,52.4781,13.342875,1,,1
900000055101,,U Viktoria-Luise-Platz (Berlin),,52.496169,13.343264,1,,1
900000055102,,U Bayerischer Platz (Berlin),,52.488654,13.340237,1,,1
900000056101,,U Wittenbergplatz (Berlin),,52.502109,13.342561,1,,1
900000056102,,U Nollendorfplatz (Berlin),,52.499644,13.353825,1,,1
900000056104,,U Bülowstr. (Berlin),,52.497627,13.362456,1,,1
900000057102,,S+U Yorckstr. S1 U7 (Berlin),,52.492345,13.367986,1,,1
900000058103,,S+U Yorckstr. S2 S25 S26 U7 (Berlin),,52.492323,13.372226,1,,1
900000061101,,U Walther-Schreiber-Platz (Berlin),,52.464998,13.328409,1,,1
900000061102,,U Friedrich-Wilhelm-Platz (Berlin),,52.471439,13.328676,1,,1
900000062202,,S+U Rathaus Steglitz (Berlin),,52.455066,13.322152,1,,1
900000062203,,U Schloßstr. (Berlin),,52.461183,13.324836,1,,1
900000062282,,S+U Rathaus Steglitz/Kreisel (Berlin),,52.455889,13.320852,1,,1
900000068101,,U Paradestr. (Berlin),,52.478142,13.386725,1,,1
900000068201,,S+U Tempelhof (Berlin),,52.470694,13.385754,1,,1
900000068202,,U Alt-Tempelhof (Berlin),,52.46593,13.385796,1,,1
900000068272,,U Tempelhof/Ringbahnstr. (Berlin),,52.468806,13.385842,1,,1
900000068302,,U Kaiserin-Augusta-Str. (Berlin),,52.460512,13.384905,1,,1
900000069271,,U Ullsteinstr. (Berlin),,52.45345,13.384771,1,,1
900000070101,,U Westphalweg (Berlin),,52.445801,13.385561,1,,1
900000070301,,U Alt-Mariendorf (Berlin),,52.439641,13.387456,1,,1
900000078101,,U Hermannplatz (Berlin),,52.486957,13.42472,1,,1
900000078102,,U Rathaus Neukölln (Berlin),,52.481146,13.434807,1,,1
900000078103,,U Karl-Marx-Str. (Berlin),,52.476429,13.439805,1,,1
900000078201,,S+U Neukölln (Berlin),,52.469282,13.443692,1,,1
900000079201,,U Leinestr. (Berlin),,52.472874,13.4284,1,,1
900000079202,,U Boddinstr. (Berlin),,52.479745,13.425782,1,,1
900000079221,,S+U Hermannstr. (Berlin),,52.467181,13.431704,1,,1
900000080201,,U Blaschkoallee (Berlin),,52.452743,13.448976,1,,1
900000080202,,U Grenzallee (Berlin),,52.463516,13.444828,1,,1
900000080204,,U Grenzallee/Jahnstr. (Berlin),,52.461654,13.445664,1,,1
900000080401,,U Parchimer Allee (Berlin),,52.445299,13.449967,1,,1
900000080402,,U Britz-Süd (Berlin),,52.437076,13.447668,1,,1
900000082201,,U Lipschitzallee (Berlin),,52.424645,13.463109,1,,1
900000082202,,U Johannisthaler Chaussee (Berlin),,52.429253,13.453851,1,,1
900000083101,,U Zwickauer Damm (Berlin),,52.423032,13.484371,1,,1
900000083102,,U Wutzkyallee (Berlin),,52.423152,13.47482,1,,1
900000083201,,U Rudow (Berlin),,52.415714,13.496527,1,,1
900000085104,,U Paracelsus-Bad (Berlin),,52.574534,13.347532,1,,1
900000085108,,U Paracelsus-Bad/Aroser Allee (Berlin),,52.574002,13.350806,1,,1
900000085202,,U Franz-Neumann-Platz (Berlin),,52.563854,13.364283,1,,1
900000085203,,U Residenzstr. (Berlin),,52.570843,13.360635,1,,1
900000086101,,U Otisstr. (Berlin),,52.571122,13.303074,1,,1
900000086102,,U Kurt-Schumacher-Platz (Berlin),,52.563483,13.327328,1,,1
900000086160,,U Lindauer Allee (Berlin),,52.575394,13.339047,1,,1
900000087101,,U Scharnweberstr. (Berlin),,52.567111,13.311524,1,,1
900000088201,,U Holzhauser Str. (Berlin),,52.576252,13.295083,1,,1
900000088202,,U Borsigwerke (Berlin),,52.582139,13.290122,1,,1
900000089301,,U Alt-Tegel (Berlin),,52.589649,13.283821,1,,1
900000096101,,S+U Wittenau (Berlin),,52.596392,13.335481,1,,1
900000096407,,U Wittenau (Berlin) [Bus],,52.595509,13.3333,1,,1
900000096410,,U Rathaus Reinickendorf (Berlin),,52.588218,13.325568,1,,1
900000096458,,S+U Karl-Bonhoeffer-Nervenklinik (Berlin),,52.578169,13.332921,1,,1
900000100001,,S+U Friedrichstr. Bhf (Berlin),,52.52027,13.387153,1,,1
900000100003,,S+U Alexanderplatz Bhf (Berlin),,52.521512,13.411267,1,,1
900000100004,,S+U Jannowitzbrücke (Berlin),,52.5155,13.418027,1,,1
900000100008,,U Heinrich-Heine-Str. (Berlin),,52.510858,13.416169,1,,1
900000100009,,U Naturkundemuseum (Berlin),,52.531254,13.382415,1,,1
900000100010,,U Mohrenstr. (Berlin),,52.511519,13.383798,1,,1
900000100011,,U Stadtmitte (Berlin),,52.511495,13.389719,1,,1
900000100012,,U Hausvogteiplatz (Berlin),,52.513361,13.395346,1,,1
900000100013,,U Spittelmarkt (Berlin),,52.511301,13.402352,1,,1
900000100014,,U Märkisches Museum (Berlin),,52.512007,13.408767,1,,1
900000100015,,U Klosterstr. (Berlin),,52.517229,13.412455,1,,1
900000100016,,U Rosa-Luxemburg-Platz (Berlin),,52.528191,13.410405,1,,1
900000100017,,U Schillingstr. (Berlin),,52.520316,13.421895,1,,1
900000100019,,U Oranienburger Tor (Berlin),,52.525163,13.387587,1,,1
900000100020,,S+U Potsdamer Platz Bhf (Berlin),,52.50934,13.376454,1,,1
900000100023,,U Rosenthaler Platz (Berlin),,52.529781,13.401393,1,,1
900000100025,,S+U Brandenburger Tor (Berlin),,52.516511,13.381937,1,,1
900000100027,,U Französische Str. (Berlin),,52.51477,13.389208,1,,1
900000100051,,U Weinmeisterstr. (Berlin),,52.525376,13.405305,1,,1
900000100080,,U Weinmeisterstr./Gipsstr. (Berlin),,52.525487,13.403526,1,,1
900000100501,,U Schwartzkopffstr. (Berlin),,52.535397,13.377033,1,,1
900000100528,,U Stadtmitte/Leipziger Str. (Berlin),,52.510324,13.389918,1,,1
900000110001,,S+U Schönhauser Allee (Berlin),,52.549336,13.415138,1,,1
900000110005,,U Senefelderplatz (Berlin),,52.532622,13.412625,1,,1
900000110006,,U Eberswalder Str. (Berlin),,52.541022,13.412154,1,,1
900000110009,,U Eberswalder Str./Pappelallee (Berlin),,52.541498,13.412833,1,,1
900000120001,,S+U Frankfurter Allee (Berlin),,52.513613,13.4753,1,,1
900000120004,,S+U Warschauer Str. (Berlin),,52.505765,13.449159,1,,1
900000120006,,U Strausberger Platz (Berlin),,52.518025,13.432208,1,,1
900000120008,,U Frankfurter Tor (Berlin),,52.515772,13.454085,1,,1
900000120009,,U Samariterstr. (Berlin),,52.514662,13.465347,1,,1
900000120025,,U Weberwiese (Berlin),,52.516848,13.443278,1,,1
900000130002,,S+U Pankow (Berlin),,52.567281,13.412279,1,,1
900000130011,,U Vinetastr. (Berlin),,52.559517,13.41377,1,,1
900000160005,,U Magdalenenstr. (Berlin),,52.512214,13.489439,1,,1
